file,genre,label
..\augmented_dataset\classical\classical_1132.npy,classical,1
..\augmented_dataset\jazz\jazz_0126.npy,jazz,5
..\augmented_dataset\jazz\jazz_1042.npy,jazz,5
..\augmented_dataset\classical\classical_0755.npy,classical,1
..\augmented_dataset\disco\disco_0342.npy,disco,3
..\augmented_dataset\metal\metal_1050.npy,metal,6
..\augmented_dataset\metal\metal_1160.npy,metal,6
..\augmented_dataset\jazz\jazz_0628.npy,jazz,5
..\augmented_dataset\jazz\jazz_1481.npy,jazz,5
..\augmented_dataset\classical\classical_1017.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1822.npy,hiphop,4
..\augmented_dataset\pop\pop_1495.npy,pop,7
..\augmented_dataset\rock\rock_0063.npy,rock,9
..\augmented_dataset\hiphop\hiphop_0123.npy,hiphop,4
..\augmented_dataset\metal\metal_0497.npy,metal,6
..\augmented_dataset\reggae\reggae_1948.npy,reggae,8
..\augmented_dataset\disco\disco_1489.npy,disco,3
..\augmented_dataset\metal\metal_1651.npy,metal,6
..\augmented_dataset\blues\blues_1981.npy,blues,0
..\augmented_dataset\disco\disco_1239.npy,disco,3
..\augmented_dataset\reggae\reggae_0660.npy,reggae,8
..\augmented_dataset\pop\pop_1941.npy,pop,7
..\augmented_dataset\metal\metal_0427.npy,metal,6
..\augmented_dataset\pop\pop_1835.npy,pop,7
..\augmented_dataset\reggae\reggae_1820.npy,reggae,8
..\augmented_dataset\reggae\reggae_0166.npy,reggae,8
..\augmented_dataset\blues\blues_1752.npy,blues,0
..\augmented_dataset\rock\rock_0403.npy,rock,9
..\augmented_dataset\rock\rock_1988.npy,rock,9
..\augmented_dataset\blues\blues_1039.npy,blues,0
..\augmented_dataset\blues\blues_0366.npy,blues,0
..\augmented_dataset\metal\metal_1895.npy,metal,6
..\augmented_dataset\blues\blues_1694.npy,blues,0
..\augmented_dataset\metal\metal_1524.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0426.npy,hiphop,4
..\augmented_dataset\country\country_1180.npy,country,2
..\augmented_dataset\pop\pop_0279.npy,pop,7
..\augmented_dataset\metal\metal_0871.npy,metal,6
..\augmented_dataset\reggae\reggae_1414.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_1377.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_1675.npy,hiphop,4
..\augmented_dataset\classical\classical_0922.npy,classical,1
..\augmented_dataset\blues\blues_1120.npy,blues,0
..\augmented_dataset\rock\rock_1347.npy,rock,9
..\augmented_dataset\disco\disco_0231.npy,disco,3
..\augmented_dataset\jazz\jazz_1785.npy,jazz,5
..\augmented_dataset\rock\rock_1839.npy,rock,9
..\augmented_dataset\classical\classical_1840.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1780.npy,hiphop,4
..\augmented_dataset\rock\rock_0190.npy,rock,9
..\augmented_dataset\pop\pop_0251.npy,pop,7
..\augmented_dataset\reggae\reggae_1092.npy,reggae,8
..\augmented_dataset\rock\rock_0633.npy,rock,9
..\augmented_dataset\disco\disco_1866.npy,disco,3
..\augmented_dataset\reggae\reggae_0680.npy,reggae,8
..\augmented_dataset\country\country_0571.npy,country,2
..\augmented_dataset\pop\pop_0889.npy,pop,7
..\augmented_dataset\metal\metal_0388.npy,metal,6
..\augmented_dataset\reggae\reggae_0982.npy,reggae,8
..\augmented_dataset\rock\rock_0279.npy,rock,9
..\augmented_dataset\metal\metal_1772.npy,metal,6
..\augmented_dataset\pop\pop_1402.npy,pop,7
..\augmented_dataset\jazz\jazz_0640.npy,jazz,5
..\augmented_dataset\rock\rock_0484.npy,rock,9
..\augmented_dataset\metal\metal_0967.npy,metal,6
..\augmented_dataset\classical\classical_0455.npy,classical,1
..\augmented_dataset\country\country_0792.npy,country,2
..\augmented_dataset\jazz\jazz_0936.npy,jazz,5
..\augmented_dataset\pop\pop_0618.npy,pop,7
..\augmented_dataset\jazz\jazz_0675.npy,jazz,5
..\augmented_dataset\reggae\reggae_0174.npy,reggae,8
..\augmented_dataset\pop\pop_1177.npy,pop,7
..\augmented_dataset\blues\blues_0557.npy,blues,0
..\augmented_dataset\disco\disco_1824.npy,disco,3
..\augmented_dataset\hiphop\hiphop_0710.npy,hiphop,4
..\augmented_dataset\blues\blues_0905.npy,blues,0
..\augmented_dataset\hiphop\hiphop_1389.npy,hiphop,4
..\augmented_dataset\classical\classical_1790.npy,classical,1
..\augmented_dataset\classical\classical_0165.npy,classical,1
..\augmented_dataset\jazz\jazz_0619.npy,jazz,5
..\augmented_dataset\jazz\jazz_0580.npy,jazz,5
..\augmented_dataset\classical\classical_0063.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1758.npy,hiphop,4
..\augmented_dataset\reggae\reggae_1901.npy,reggae,8
..\augmented_dataset\metal\metal_1034.npy,metal,6
..\augmented_dataset\metal\metal_0813.npy,metal,6
..\augmented_dataset\country\country_1785.npy,country,2
..\augmented_dataset\disco\disco_1280.npy,disco,3
..\augmented_dataset\blues\blues_0184.npy,blues,0
..\augmented_dataset\rock\rock_0333.npy,rock,9
..\augmented_dataset\jazz\jazz_0404.npy,jazz,5
..\augmented_dataset\reggae\reggae_1548.npy,reggae,8
..\augmented_dataset\jazz\jazz_0102.npy,jazz,5
..\augmented_dataset\reggae\reggae_0380.npy,reggae,8
..\augmented_dataset\rock\rock_0277.npy,rock,9
..\augmented_dataset\blues\blues_1326.npy,blues,0
..\augmented_dataset\country\country_0726.npy,country,2
..\augmented_dataset\jazz\jazz_0822.npy,jazz,5
..\augmented_dataset\country\country_1167.npy,country,2
..\augmented_dataset\classical\classical_1746.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1976.npy,hiphop,4
..\augmented_dataset\blues\blues_1933.npy,blues,0
..\augmented_dataset\jazz\jazz_0919.npy,jazz,5
..\augmented_dataset\jazz\jazz_0771.npy,jazz,5
..\augmented_dataset\metal\metal_0701.npy,metal,6
..\augmented_dataset\classical\classical_1282.npy,classical,1
..\augmented_dataset\country\country_1746.npy,country,2
..\augmented_dataset\metal\metal_1503.npy,metal,6
..\augmented_dataset\reggae\reggae_0267.npy,reggae,8
..\augmented_dataset\rock\rock_0590.npy,rock,9
..\augmented_dataset\rock\rock_0747.npy,rock,9
..\augmented_dataset\reggae\reggae_1790.npy,reggae,8
..\augmented_dataset\pop\pop_1938.npy,pop,7
..\augmented_dataset\hiphop\hiphop_0805.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_0640.npy,hiphop,4
..\augmented_dataset\classical\classical_1255.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1144.npy,hiphop,4
..\augmented_dataset\country\country_1087.npy,country,2
..\augmented_dataset\jazz\jazz_0834.npy,jazz,5
..\augmented_dataset\reggae\reggae_1464.npy,reggae,8
..\augmented_dataset\disco\disco_0418.npy,disco,3
..\augmented_dataset\hiphop\hiphop_0556.npy,hiphop,4
..\augmented_dataset\metal\metal_0898.npy,metal,6
..\augmented_dataset\classical\classical_0109.npy,classical,1
..\augmented_dataset\pop\pop_0939.npy,pop,7
..\augmented_dataset\pop\pop_0614.npy,pop,7
..\augmented_dataset\pop\pop_0057.npy,pop,7
..\augmented_dataset\rock\rock_1916.npy,rock,9
..\augmented_dataset\jazz\jazz_1832.npy,jazz,5
..\augmented_dataset\reggae\reggae_1026.npy,reggae,8
..\augmented_dataset\pop\pop_0206.npy,pop,7
..\augmented_dataset\reggae\reggae_0358.npy,reggae,8
..\augmented_dataset\blues\blues_0035.npy,blues,0
..\augmented_dataset\pop\pop_1196.npy,pop,7
..\augmented_dataset\rock\rock_0921.npy,rock,9
..\augmented_dataset\disco\disco_1936.npy,disco,3
..\augmented_dataset\metal\metal_1318.npy,metal,6
..\augmented_dataset\jazz\jazz_1707.npy,jazz,5
..\augmented_dataset\reggae\reggae_1410.npy,reggae,8
..\augmented_dataset\rock\rock_1620.npy,rock,9
..\augmented_dataset\country\country_1466.npy,country,2
..\augmented_dataset\metal\metal_0251.npy,metal,6
..\augmented_dataset\blues\blues_0620.npy,blues,0
..\augmented_dataset\reggae\reggae_1094.npy,reggae,8
..\augmented_dataset\reggae\reggae_1616.npy,reggae,8
..\augmented_dataset\classical\classical_0811.npy,classical,1
..\augmented_dataset\classical\classical_0505.npy,classical,1
..\augmented_dataset\reggae\reggae_0774.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_0945.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_0264.npy,hiphop,4
..\augmented_dataset\rock\rock_0309.npy,rock,9
..\augmented_dataset\rock\rock_1868.npy,rock,9
..\augmented_dataset\country\country_0549.npy,country,2
..\augmented_dataset\country\country_1371.npy,country,2
..\augmented_dataset\metal\metal_0192.npy,metal,6
..\augmented_dataset\classical\classical_1596.npy,classical,1
..\augmented_dataset\classical\classical_0340.npy,classical,1
..\augmented_dataset\pop\pop_1472.npy,pop,7
..\augmented_dataset\pop\pop_1634.npy,pop,7
..\augmented_dataset\hiphop\hiphop_1736.npy,hiphop,4
..\augmented_dataset\reggae\reggae_0960.npy,reggae,8
..\augmented_dataset\rock\rock_1141.npy,rock,9
..\augmented_dataset\country\country_0932.npy,country,2
..\augmented_dataset\rock\rock_0315.npy,rock,9
..\augmented_dataset\reggae\reggae_0587.npy,reggae,8
..\augmented_dataset\metal\metal_1061.npy,metal,6
..\augmented_dataset\hiphop\hiphop_1658.npy,hiphop,4
..\augmented_dataset\classical\classical_1175.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1662.npy,hiphop,4
..\augmented_dataset\rock\rock_1325.npy,rock,9
..\augmented_dataset\hiphop\hiphop_1962.npy,hiphop,4
..\augmented_dataset\blues\blues_0587.npy,blues,0
..\augmented_dataset\jazz\jazz_1865.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_0272.npy,hiphop,4
..\augmented_dataset\pop\pop_1669.npy,pop,7
..\augmented_dataset\hiphop\hiphop_0758.npy,hiphop,4
..\augmented_dataset\country\country_1337.npy,country,2
..\augmented_dataset\rock\rock_1645.npy,rock,9
..\augmented_dataset\disco\disco_0386.npy,disco,3
..\augmented_dataset\disco\disco_0637.npy,disco,3
..\augmented_dataset\pop\pop_0729.npy,pop,7
..\augmented_dataset\pop\pop_0650.npy,pop,7
..\augmented_dataset\pop\pop_0409.npy,pop,7
..\augmented_dataset\reggae\reggae_0258.npy,reggae,8
..\augmented_dataset\rock\rock_0537.npy,rock,9
..\augmented_dataset\reggae\reggae_1553.npy,reggae,8
..\augmented_dataset\classical\classical_0846.npy,classical,1
..\augmented_dataset\pop\pop_1659.npy,pop,7
..\augmented_dataset\hiphop\hiphop_0585.npy,hiphop,4
..\augmented_dataset\country\country_0911.npy,country,2
..\augmented_dataset\pop\pop_0091.npy,pop,7
..\augmented_dataset\blues\blues_1658.npy,blues,0
..\augmented_dataset\hiphop\hiphop_1700.npy,hiphop,4
..\augmented_dataset\classical\classical_0537.npy,classical,1
..\augmented_dataset\classical\classical_1726.npy,classical,1
..\augmented_dataset\country\country_0854.npy,country,2
..\augmented_dataset\classical\classical_1257.npy,classical,1
..\augmented_dataset\jazz\jazz_0484.npy,jazz,5
..\augmented_dataset\country\country_1620.npy,country,2
..\augmented_dataset\blues\blues_0948.npy,blues,0
..\augmented_dataset\classical\classical_0137.npy,classical,1
..\augmented_dataset\reggae\reggae_1427.npy,reggae,8
..\augmented_dataset\rock\rock_0059.npy,rock,9
..\augmented_dataset\hiphop\hiphop_1372.npy,hiphop,4
..\augmented_dataset\blues\blues_0925.npy,blues,0
..\augmented_dataset\rock\rock_0112.npy,rock,9
..\augmented_dataset\country\country_0875.npy,country,2
..\augmented_dataset\metal\metal_1430.npy,metal,6
..\augmented_dataset\reggae\reggae_1656.npy,reggae,8
..\augmented_dataset\rock\rock_1985.npy,rock,9
..\augmented_dataset\jazz\jazz_1432.npy,jazz,5
..\augmented_dataset\jazz\jazz_1202.npy,jazz,5
..\augmented_dataset\jazz\jazz_1566.npy,jazz,5
..\augmented_dataset\pop\pop_0841.npy,pop,7
..\augmented_dataset\pop\pop_1961.npy,pop,7
..\augmented_dataset\pop\pop_1181.npy,pop,7
..\augmented_dataset\metal\metal_0323.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0170.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_0502.npy,hiphop,4
..\augmented_dataset\country\country_0268.npy,country,2
..\augmented_dataset\reggae\reggae_1655.npy,reggae,8
..\augmented_dataset\jazz\jazz_1544.npy,jazz,5
..\augmented_dataset\blues\blues_1657.npy,blues,0
..\augmented_dataset\country\country_0589.npy,country,2
..\augmented_dataset\rock\rock_0396.npy,rock,9
..\augmented_dataset\rock\rock_0627.npy,rock,9
..\augmented_dataset\jazz\jazz_0701.npy,jazz,5
..\augmented_dataset\rock\rock_0742.npy,rock,9
..\augmented_dataset\country\country_0572.npy,country,2
..\augmented_dataset\jazz\jazz_0815.npy,jazz,5
..\augmented_dataset\reggae\reggae_1569.npy,reggae,8
..\augmented_dataset\metal\metal_0963.npy,metal,6
..\augmented_dataset\rock\rock_1826.npy,rock,9
..\augmented_dataset\classical\classical_1658.npy,classical,1
..\augmented_dataset\pop\pop_0351.npy,pop,7
..\augmented_dataset\blues\blues_0594.npy,blues,0
..\augmented_dataset\reggae\reggae_1792.npy,reggae,8
..\augmented_dataset\jazz\jazz_1680.npy,jazz,5
..\augmented_dataset\country\country_1419.npy,country,2
..\augmented_dataset\hiphop\hiphop_0581.npy,hiphop,4
..\augmented_dataset\classical\classical_1817.npy,classical,1
..\augmented_dataset\rock\rock_1821.npy,rock,9
..\augmented_dataset\disco\disco_0306.npy,disco,3
..\augmented_dataset\hiphop\hiphop_0040.npy,hiphop,4
..\augmented_dataset\pop\pop_0585.npy,pop,7
..\augmented_dataset\rock\rock_1676.npy,rock,9
..\augmented_dataset\classical\classical_0388.npy,classical,1
..\augmented_dataset\classical\classical_0067.npy,classical,1
..\augmented_dataset\jazz\jazz_0890.npy,jazz,5
..\augmented_dataset\classical\classical_0504.npy,classical,1
..\augmented_dataset\disco\disco_0997.npy,disco,3
..\augmented_dataset\pop\pop_1489.npy,pop,7
..\augmented_dataset\metal\metal_1398.npy,metal,6
..\augmented_dataset\country\country_0874.npy,country,2
..\augmented_dataset\pop\pop_1788.npy,pop,7
..\augmented_dataset\country\country_1423.npy,country,2
..\augmented_dataset\blues\blues_1486.npy,blues,0
..\augmented_dataset\classical\classical_1690.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0763.npy,hiphop,4
..\augmented_dataset\metal\metal_1661.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0311.npy,hiphop,4
..\augmented_dataset\jazz\jazz_0413.npy,jazz,5
..\augmented_dataset\metal\metal_0912.npy,metal,6
..\augmented_dataset\pop\pop_0580.npy,pop,7
..\augmented_dataset\pop\pop_1876.npy,pop,7
..\augmented_dataset\disco\disco_0900.npy,disco,3
..\augmented_dataset\metal\metal_0710.npy,metal,6
..\augmented_dataset\disco\disco_1171.npy,disco,3
..\augmented_dataset\country\country_0544.npy,country,2
..\augmented_dataset\disco\disco_0331.npy,disco,3
..\augmented_dataset\classical\classical_1859.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1458.npy,hiphop,4
..\augmented_dataset\reggae\reggae_1205.npy,reggae,8
..\augmented_dataset\classical\classical_0429.npy,classical,1
..\augmented_dataset\reggae\reggae_1911.npy,reggae,8
..\augmented_dataset\disco\disco_1381.npy,disco,3
..\augmented_dataset\jazz\jazz_1791.npy,jazz,5
..\augmented_dataset\metal\metal_1777.npy,metal,6
..\augmented_dataset\rock\rock_0816.npy,rock,9
..\augmented_dataset\blues\blues_0311.npy,blues,0
..\augmented_dataset\metal\metal_0872.npy,metal,6
..\augmented_dataset\blues\blues_0168.npy,blues,0
..\augmented_dataset\disco\disco_1986.npy,disco,3
..\augmented_dataset\pop\pop_1895.npy,pop,7
..\augmented_dataset\rock\rock_1766.npy,rock,9
..\augmented_dataset\classical\classical_1767.npy,classical,1
..\augmented_dataset\pop\pop_0445.npy,pop,7
..\augmented_dataset\country\country_1428.npy,country,2
..\augmented_dataset\metal\metal_1470.npy,metal,6
..\augmented_dataset\metal\metal_1455.npy,metal,6
..\augmented_dataset\metal\metal_0953.npy,metal,6
..\augmented_dataset\rock\rock_1744.npy,rock,9
..\augmented_dataset\country\country_1799.npy,country,2
..\augmented_dataset\jazz\jazz_1601.npy,jazz,5
..\augmented_dataset\pop\pop_1342.npy,pop,7
..\augmented_dataset\reggae\reggae_0695.npy,reggae,8
..\augmented_dataset\country\country_1261.npy,country,2
..\augmented_dataset\reggae\reggae_0646.npy,reggae,8
..\augmented_dataset\pop\pop_0258.npy,pop,7
..\augmented_dataset\metal\metal_1862.npy,metal,6
..\augmented_dataset\jazz\jazz_0572.npy,jazz,5
..\augmented_dataset\metal\metal_0016.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0402.npy,hiphop,4
..\augmented_dataset\blues\blues_1737.npy,blues,0
..\augmented_dataset\metal\metal_0579.npy,metal,6
..\augmented_dataset\classical\classical_0321.npy,classical,1
..\augmented_dataset\disco\disco_1324.npy,disco,3
..\augmented_dataset\reggae\reggae_1459.npy,reggae,8
..\augmented_dataset\pop\pop_1510.npy,pop,7
..\augmented_dataset\hiphop\hiphop_0288.npy,hiphop,4
..\augmented_dataset\classical\classical_1755.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0083.npy,hiphop,4
..\augmented_dataset\disco\disco_0673.npy,disco,3
..\augmented_dataset\blues\blues_1889.npy,blues,0
..\augmented_dataset\disco\disco_0894.npy,disco,3
..\augmented_dataset\reggae\reggae_0825.npy,reggae,8
..\augmented_dataset\metal\metal_1356.npy,metal,6
..\augmented_dataset\metal\metal_0926.npy,metal,6
..\augmented_dataset\country\country_0315.npy,country,2
..\augmented_dataset\rock\rock_0509.npy,rock,9
..\augmented_dataset\jazz\jazz_0830.npy,jazz,5
..\augmented_dataset\pop\pop_0185.npy,pop,7
..\augmented_dataset\disco\disco_1926.npy,disco,3
..\augmented_dataset\metal\metal_0596.npy,metal,6
..\augmented_dataset\rock\rock_1657.npy,rock,9
..\augmented_dataset\blues\blues_0382.npy,blues,0
..\augmented_dataset\disco\disco_0716.npy,disco,3
..\augmented_dataset\reggae\reggae_1398.npy,reggae,8
..\augmented_dataset\blues\blues_0853.npy,blues,0
..\augmented_dataset\pop\pop_0364.npy,pop,7
..\augmented_dataset\rock\rock_0954.npy,rock,9
..\augmented_dataset\classical\classical_0737.npy,classical,1
..\augmented_dataset\jazz\jazz_1774.npy,jazz,5
..\augmented_dataset\reggae\reggae_0792.npy,reggae,8
..\augmented_dataset\country\country_0573.npy,country,2
..\augmented_dataset\blues\blues_0909.npy,blues,0
..\augmented_dataset\pop\pop_0935.npy,pop,7
..\augmented_dataset\jazz\jazz_0581.npy,jazz,5
..\augmented_dataset\disco\disco_0379.npy,disco,3
..\augmented_dataset\blues\blues_0625.npy,blues,0
..\augmented_dataset\rock\rock_1999.npy,rock,9
..\augmented_dataset\jazz\jazz_1998.npy,jazz,5
..\augmented_dataset\metal\metal_1090.npy,metal,6
..\augmented_dataset\disco\disco_0661.npy,disco,3
..\augmented_dataset\blues\blues_0281.npy,blues,0
..\augmented_dataset\reggae\reggae_0814.npy,reggae,8
..\augmented_dataset\jazz\jazz_0187.npy,jazz,5
..\augmented_dataset\jazz\jazz_1450.npy,jazz,5
..\augmented_dataset\classical\classical_1810.npy,classical,1
..\augmented_dataset\reggae\reggae_1917.npy,reggae,8
..\augmented_dataset\disco\disco_1409.npy,disco,3
..\augmented_dataset\blues\blues_0047.npy,blues,0
..\augmented_dataset\reggae\reggae_0753.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_0773.npy,hiphop,4
..\augmented_dataset\jazz\jazz_0105.npy,jazz,5
..\augmented_dataset\metal\metal_1207.npy,metal,6
..\augmented_dataset\reggae\reggae_1386.npy,reggae,8
..\augmented_dataset\jazz\jazz_1748.npy,jazz,5
..\augmented_dataset\classical\classical_1019.npy,classical,1
..\augmented_dataset\jazz\jazz_0414.npy,jazz,5
..\augmented_dataset\pop\pop_0199.npy,pop,7
..\augmented_dataset\classical\classical_1953.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1015.npy,hiphop,4
..\augmented_dataset\disco\disco_0548.npy,disco,3
..\augmented_dataset\rock\rock_0051.npy,rock,9
..\augmented_dataset\jazz\jazz_0262.npy,jazz,5
..\augmented_dataset\jazz\jazz_0720.npy,jazz,5
..\augmented_dataset\metal\metal_0873.npy,metal,6
..\augmented_dataset\classical\classical_0772.npy,classical,1
..\augmented_dataset\pop\pop_0163.npy,pop,7
..\augmented_dataset\country\country_0056.npy,country,2
..\augmented_dataset\rock\rock_0311.npy,rock,9
..\augmented_dataset\jazz\jazz_1579.npy,jazz,5
..\augmented_dataset\classical\classical_0117.npy,classical,1
..\augmented_dataset\classical\classical_0554.npy,classical,1
..\augmented_dataset\disco\disco_0977.npy,disco,3
..\augmented_dataset\pop\pop_1475.npy,pop,7
..\augmented_dataset\metal\metal_1839.npy,metal,6
..\augmented_dataset\classical\classical_0534.npy,classical,1
..\augmented_dataset\metal\metal_1766.npy,metal,6
..\augmented_dataset\pop\pop_1655.npy,pop,7
..\augmented_dataset\classical\classical_0496.npy,classical,1
..\augmented_dataset\metal\metal_0464.npy,metal,6
..\augmented_dataset\jazz\jazz_0224.npy,jazz,5
..\augmented_dataset\pop\pop_0603.npy,pop,7
..\augmented_dataset\hiphop\hiphop_1947.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_1164.npy,hiphop,4
..\augmented_dataset\country\country_0333.npy,country,2
..\augmented_dataset\blues\blues_1856.npy,blues,0
..\augmented_dataset\rock\rock_0894.npy,rock,9
..\augmented_dataset\jazz\jazz_1763.npy,jazz,5
..\augmented_dataset\metal\metal_1626.npy,metal,6
..\augmented_dataset\pop\pop_1179.npy,pop,7
..\augmented_dataset\pop\pop_0668.npy,pop,7
..\augmented_dataset\reggae\reggae_0666.npy,reggae,8
..\augmented_dataset\classical\classical_0995.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0935.npy,hiphop,4
..\augmented_dataset\country\country_0532.npy,country,2
..\augmented_dataset\pop\pop_1289.npy,pop,7
..\augmented_dataset\metal\metal_1316.npy,metal,6
..\augmented_dataset\blues\blues_1420.npy,blues,0
..\augmented_dataset\blues\blues_0569.npy,blues,0
..\augmented_dataset\blues\blues_1043.npy,blues,0
..\augmented_dataset\jazz\jazz_0247.npy,jazz,5
..\augmented_dataset\pop\pop_1783.npy,pop,7
..\augmented_dataset\classical\classical_0640.npy,classical,1
..\augmented_dataset\classical\classical_1682.npy,classical,1
..\augmented_dataset\country\country_0636.npy,country,2
..\augmented_dataset\disco\disco_0353.npy,disco,3
..\augmented_dataset\disco\disco_0495.npy,disco,3
..\augmented_dataset\pop\pop_1324.npy,pop,7
..\augmented_dataset\hiphop\hiphop_0727.npy,hiphop,4
..\augmented_dataset\reggae\reggae_0055.npy,reggae,8
..\augmented_dataset\rock\rock_1295.npy,rock,9
..\augmented_dataset\rock\rock_0009.npy,rock,9
..\augmented_dataset\metal\metal_0312.npy,metal,6
..\augmented_dataset\pop\pop_1059.npy,pop,7
..\augmented_dataset\country\country_0071.npy,country,2
..\augmented_dataset\rock\rock_0784.npy,rock,9
..\augmented_dataset\rock\rock_0718.npy,rock,9
..\augmented_dataset\reggae\reggae_1239.npy,reggae,8
..\augmented_dataset\rock\rock_1702.npy,rock,9
..\augmented_dataset\hiphop\hiphop_0782.npy,hiphop,4
..\augmented_dataset\classical\classical_1115.npy,classical,1
..\augmented_dataset\pop\pop_1447.npy,pop,7
..\augmented_dataset\classical\classical_0163.npy,classical,1
..\augmented_dataset\blues\blues_0004.npy,blues,0
..\augmented_dataset\reggae\reggae_0218.npy,reggae,8
..\augmented_dataset\jazz\jazz_1377.npy,jazz,5
..\augmented_dataset\reggae\reggae_1483.npy,reggae,8
..\augmented_dataset\pop\pop_0752.npy,pop,7
..\augmented_dataset\metal\metal_0782.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0515.npy,hiphop,4
..\augmented_dataset\metal\metal_1844.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0088.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_1288.npy,hiphop,4
..\augmented_dataset\metal\metal_1560.npy,metal,6
..\augmented_dataset\blues\blues_1999.npy,blues,0
..\augmented_dataset\country\country_0836.npy,country,2
..\augmented_dataset\rock\rock_0141.npy,rock,9
..\augmented_dataset\country\country_1168.npy,country,2
..\augmented_dataset\classical\classical_1555.npy,classical,1
..\augmented_dataset\rock\rock_1227.npy,rock,9
..\augmented_dataset\rock\rock_0857.npy,rock,9
..\augmented_dataset\country\country_0512.npy,country,2
..\augmented_dataset\blues\blues_1884.npy,blues,0
..\augmented_dataset\reggae\reggae_0979.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_0742.npy,hiphop,4
..\augmented_dataset\pop\pop_1686.npy,pop,7
..\augmented_dataset\blues\blues_1777.npy,blues,0
..\augmented_dataset\hiphop\hiphop_1909.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_1513.npy,hiphop,4
..\augmented_dataset\classical\classical_1533.npy,classical,1
..\augmented_dataset\disco\disco_0591.npy,disco,3
..\augmented_dataset\jazz\jazz_0438.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_0740.npy,hiphop,4
..\augmented_dataset\reggae\reggae_0724.npy,reggae,8
..\augmented_dataset\jazz\jazz_0963.npy,jazz,5
..\augmented_dataset\blues\blues_0675.npy,blues,0
..\augmented_dataset\disco\disco_0166.npy,disco,3
..\augmented_dataset\metal\metal_1084.npy,metal,6
..\augmented_dataset\blues\blues_0325.npy,blues,0
..\augmented_dataset\rock\rock_1475.npy,rock,9
..\augmented_dataset\country\country_0013.npy,country,2
..\augmented_dataset\disco\disco_1420.npy,disco,3
..\augmented_dataset\reggae\reggae_0985.npy,reggae,8
..\augmented_dataset\country\country_0249.npy,country,2
..\augmented_dataset\jazz\jazz_1591.npy,jazz,5
..\augmented_dataset\reggae\reggae_1330.npy,reggae,8
..\augmented_dataset\metal\metal_1784.npy,metal,6
..\augmented_dataset\jazz\jazz_1859.npy,jazz,5
..\augmented_dataset\classical\classical_1419.npy,classical,1
..\augmented_dataset\blues\blues_1735.npy,blues,0
..\augmented_dataset\disco\disco_1217.npy,disco,3
..\augmented_dataset\rock\rock_1706.npy,rock,9
..\augmented_dataset\jazz\jazz_1504.npy,jazz,5
..\augmented_dataset\blues\blues_1405.npy,blues,0
..\augmented_dataset\disco\disco_0714.npy,disco,3
..\augmented_dataset\jazz\jazz_0396.npy,jazz,5
..\augmented_dataset\classical\classical_0555.npy,classical,1
..\augmented_dataset\country\country_0224.npy,country,2
..\augmented_dataset\metal\metal_1995.npy,metal,6
..\augmented_dataset\metal\metal_0712.npy,metal,6
..\augmented_dataset\disco\disco_0124.npy,disco,3
..\augmented_dataset\blues\blues_1261.npy,blues,0
..\augmented_dataset\rock\rock_0181.npy,rock,9
..\augmented_dataset\blues\blues_1504.npy,blues,0
..\augmented_dataset\jazz\jazz_1632.npy,jazz,5
..\augmented_dataset\classical\classical_0314.npy,classical,1
..\augmented_dataset\metal\metal_0504.npy,metal,6
..\augmented_dataset\metal\metal_0412.npy,metal,6
..\augmented_dataset\classical\classical_1401.npy,classical,1
..\augmented_dataset\blues\blues_0399.npy,blues,0
..\augmented_dataset\pop\pop_1680.npy,pop,7
..\augmented_dataset\disco\disco_0536.npy,disco,3
..\augmented_dataset\pop\pop_0358.npy,pop,7
..\augmented_dataset\metal\metal_0277.npy,metal,6
..\augmented_dataset\metal\metal_1635.npy,metal,6
..\augmented_dataset\rock\rock_0783.npy,rock,9
..\augmented_dataset\classical\classical_1074.npy,classical,1
